articleID,pilotNames,copilotNames,pilotTTC,copilotTTC,pilotStartDate,copilotStartDate,completionDate,Author_Assistance,finalOutcome,Insufficient_Information_Errors,locus_typo,locus_specification,locus_analysis,locus_data,locus_unidentified,locus_typo_resolved,locus_specification_resolved,locus_analysis_resolved,locus_data_resolved,locus_unidentified_resolved
8-7-2014_PS,"Mufan Luo, Sean Raymond Zion","Tom Hardwicke, Manuel Bohn",240,200,2017-01-11,2018-06-06,2018-06-27,TRUE,Success with author assistance,0,0,1,3,0,0,0,1,3,0,0
